0.000000,0.190543,-0.329096,0.597655,-0.290260,0.308559,-0.518465,-0.180607,-0.630909,-0.454622,0.637109,-0.684317,0.965672,-0.275768,0.065002,-0.122136,-0.240716,0.469391,0.047336,0.886498,-0.173265,-0.325353,0.100429,0.570219,0.914439,-0.357479,0.110440,0.471525,0.487513,0.275902,0.366830
0.000000,0.195068,-0.272682,0.501399,-0.235159,0.265115,-0.520995,-0.219501,-0.544237,-0.377021,0.587912,-0.809650,0.972464,-0.278591,0.167901,-0.147721,-0.260841,0.672580,0.036620,0.816607,-0.267038,-0.278861,0.329887,0.497806,0.966102,-0.336595,0.236856,0.462401,0.523101,0.113937,0.399113
0.000000,0.212269,-0.273706,0.475408,-0.216207,0.300043,-0.525922,-0.370375,-0.557362,-0.356079,0.660180,-0.800993,0.805752,-0.237018,0.067027,-0.086966,-0.313939,0.589888,-0.010432,0.967456,-0.152346,-0.479716,0.085713,0.632215,0.888347,-0.469362,0.373414,0.385040,0.508809,0.270655,0.583824
0.000000,0.218851,-0.354786,0.501356,-0.237455,0.312826,-0.539776,-0.398131,-0.572952,-0.370495,0.515387,-0.695423,0.787444,-0.225706,0.108755,-0.066819,-0.097811,0.624695,-0.123519,0.820471,-0.068141,-0.397941,0.207190,0.737194,0.828756,-0.443886,0.417565,0.380697,0.674463,0.132333,0.581911
0.000000,0.176925,-0.274395,0.630926,-0.193521,0.365931,-0.579648,-0.252435,-0.602985,-0.262659,0.661098,-0.709179,0.981841,-0.174924,0.003433,-0.085199,-0.167306,0.545166,-0.155807,0.925789,-0.130433,-0.442209,0.097969,0.712183,0.869348,-0.328697,0.292228,0.338725,0.545249,0.178990,0.431030
0.000000,0.199583,-0.305862,0.545192,-0.195645,0.395254,-0.595668,-0.248286,-0.650245,-0.491850,0.653112,-0.751479,0.959178,-0.314752,-0.001619,-0.125594,-0.096111,0.567948,-0.103313,0.892449,-0.168897,-0.461414,0.176557,0.599488,0.891520,-0.418503,0.167454,0.417083,0.554395,0.314801,0.391334
0.000000,0.043025,-0.281522,0.667675,-0.332481,0.338814,-0.469259,-0.194455,-0.692817,-0.505630,0.442781,-0.720019,0.924196,-0.209819,0.108289,-0.237180,-0.146517,0.671093,-0.017897,0.888244,-0.189198,-0.318275,0.243623,0.680417,0.757284,-0.451700,0.280898,0.283742,0.428796,0.119726,0.501963
0.000000,0.181269,-0.332811,0.561171,-0.254207,0.220577,-0.563263,-0.306377,-0.586220,-0.413884,0.633671,-0.612254,0.843236,-0.161234,0.177800,-0.120887,-0.229778,0.549194,0.106268,0.852733,-0.095475,-0.532364,0.182302,0.573970,0.968708,-0.355860,0.318692,0.252556,0.560900,0.157528,0.529298
0.000000,0.236070,-0.161854,0.636493,-0.232876,0.343681,-0.695038,-0.438771,-0.595435,-0.415561,0.685915,-0.752959,0.906133,-0.065181,0.008514,-0.132352,-0.121977,0.736337,0.054448,0.952437,-0.348943,-0.297107,0.079310,0.569629,0.857176,-0.408957,0.266073,0.520720,0.479761,0.224373,0.566445
0.000000,0.177630,-0.348250,0.573511,-0.242886,0.265732,-0.597014,-0.427675,-0.675391,-0.388993,0.542576,-0.669835,0.894565,-0.421902,0.120148,-0.058909,-0.093570,0.539987,0.035563,0.719834,-0.286298,-0.422279,0.208198,0.639063,0.811065,-0.552942,0.443996,0.315852,0.543153,0.047721,0.542981
0.000000,0.118673,-0.258026,0.591283,-0.318668,0.290190,-0.658757,-0.458142,-0.479924,-0.457993,0.688150,-0.655971,0.809660,-0.254918,0.014180,-0.130262,-0.265531,0.594906,-0.204901,0.950481,-0.166997,-0.446261,0.064502,0.704767,0.949688,-0.523558,0.253890,0.335571,0.635207,0.169784,0.555939
0.000000,0.075034,-0.349090,0.440473,-0.292232,0.335167,-0.631843,-0.479500,-0.557174,-0.468267,0.754426,-0.819793,0.879449,-0.193945,0.099139,-0.134440,-0.218286,0.668650,-0.065119,0.833780,-0.143450,-0.426650,0.329061,0.680589,0.866011,-0.332591,0.433260,0.248989,0.566767,0.107841,0.321736
0.000000,0.145591,-0.342379,0.435741,-0.278039,0.267587,-0.582346,-0.238596,-0.557439,-0.487622,0.592957,-0.724916,0.893143,-0.162986,0.117804,-0.044541,-0.202084,0.549462,-0.140968,0.872175,-0.191981,-0.349940,0.084108,0.608385,0.777752,-0.329256,0.272918,0.394709,0.485795,0.109382,0.349398
0.000000,0.194677,-0.350297,0.617612,-0.122844,0.329663,-0.541924,-0.280242,-0.664660,-0.380314,0.619856,-0.720370,0.894580,-0.277957,0.018159,-0.066407,-0.032194,0.724065,-0.076320,0.715668,-0.189146,-0.362053,0.192963,0.567073,0.783136,-0.465133,0.325509,0.438791,0.491393,0.142863,0.591576
0.000000,0.144625,-0.262801,0.533911,-0.174977,0.472083,-0.482543,-0.238873,-0.698092,-0.418930,0.619782,-0.745080,0.850243,-0.183224,0.079385,-0.150625,-0.280515,0.507367,0.029305,0.859484,-0.228725,-0.447441,0.252114,0.532910,0.970180,-0.395711,0.316692,0.332384,0.303398,0.219120,0.418523
0.000000,0.150681,-0.364151,0.537769,-0.200614,0.409733,-0.532687,-0.137419,-0.668696,-0.434584,0.653715,-0.602693,0.871880,-0.238823,0.020796,-0.099138,-0.238389,0.541579,-0.166136,0.943463,-0.296538,-0.328039,0.222988,0.646603,0.794681,-0.331328,0.239984,0.344270,0.566562,0.236357,0.578868
0.000000,0.237172,-0.279201,0.630866,-0.309301,0.253768,-0.530468,-0.222890,-0.601095,-0.547810,0.635182,-0.671706,0.653693,-0.252678,0.032366,-0.041208,-0.083955,0.520923,-0.053947,0.798451,-0.171735,-0.456258,0.215656,0.666614,0.848725,-0.375438,0.293945,0.345417,0.474226,0.296057,0.448221
0.000000,0.234765,-0.240961,0.618108,-0.283569,0.324033,-0.514145,-0.331384,-0.510830,-0.474778,0.563081,-0.753221,0.878629,-0.216875,0.088323,0.038897,-0.066191,0.584180,-0.112607,0.871205,-0.228380,-0.377271,0.202518,0.630217,0.862041,-0.300929,0.251259,0.467526,0.498666,0.134190,0.506174
0.000000,0.191820,-0.426373,0.518611,-0.226421,0.313697,-0.535716,-0.483990,-0.570194,-0.480786,0.697954,-0.831823,0.860184,-0.177643,0.089553,-0.133934,-0.148900,0.565397,0.066606,0.968455,-0.202344,-0.493412,0.231161,0.599998,0.878374,-0.362006,0.265514,0.391721,0.565456,0.224172,0.437100
0.000000,0.252127,-0.324642,0.518633,-0.211451,0.221415,-0.602762,-0.369835,-0.554144,-0.478986,0.605332,-0.664871,0.919910,-0.204972,0.129678,0.039342,-0.238413,0.740236,0.015858,0.796067,-0.259680,-0.408700,0.238138,0.689789,0.844327,-0.271626,0.234008,0.404473,0.615651,0.140368,0.553903
0.000000,0.140369,-0.395270,0.506758,-0.231928,0.188261,-0.563865,-0.360919,-0.588638,-0.480878,0.662074,-0.945780,0.821617,-0.104881,0.192879,-0.018749,-0.115603,0.440592,0.112002,0.806634,-0.224276,-0.380236,0.184393,0.728637,0.887958,-0.379462,0.285516,0.426808,0.494291,0.209053,0.455016
0.000000,0.203083,-0.359693,0.600824,-0.316915,0.313689,-0.603910,-0.361364,-0.713980,-0.566524,0.681518,-0.750403,0.776078,-0.326189,0.151840,-0.050659,-0.280481,0.663413,0.076102,0.733809,-0.226070,-0.285720,0.213960,0.489854,0.840243,-0.549615,0.324550,0.320591,0.481558,0.141417,0.523603
0.000000,0.208197,-0.359244,0.446062,-0.240808,0.239058,-0.525362,-0.275431,-0.570025,-0.448187,0.512635,-0.698164,0.877835,-0.222026,0.094860,-0.055921,-0.145948,0.605142,0.141514,0.810049,-0.109144,-0.316639,0.114958,0.619691,0.956206,-0.396209,0.212545,0.386300,0.505348,0.159361,0.367897
0.000000,0.231830,-0.348689,0.665488,-0.274744,0.271095,-0.565458,-0.433688,-0.650401,-0.400526,0.696642,-0.874439,0.761946,-0.132124,0.037653,-0.045392,-0.237502,0.503413,-0.049687,0.786277,-0.201948,-0.378570,0.257009,0.526129,0.929842,-0.410053,0.321166,0.451482,0.462580,0.155379,0.401949
0.000000,-0.003986,-0.190690,0.569959,-0.160328,0.217003,-0.658428,-0.391203,-0.617839,-0.395299,0.783315,-0.809751,0.866019,-0.248959,0.094364,-0.027512,-0.257204,0.607484,0.061460,0.911941,-0.148617,-0.317685,0.280999,0.629766,0.901576,-0.309252,0.208043,0.438630,0.601303,0.129659,0.570043
0.000000,0.190542,-0.384538,0.581313,-0.154656,0.244592,-0.413722,-0.470311,-0.755867,-0.488591,0.595250,-0.830056,0.937252,-0.172928,0.054070,-0.149532,-0.118287,0.700920,0.029281,0.873501,-0.216972,-0.381600,0.259320,0.595779,0.956649,-0.217506,0.283266,0.459021,0.507017,0.150690,0.622323
0.000000,0.078447,-0.260972,0.412677,-0.402168,0.308320,-0.618210,-0.258189,-0.518567,-0.594100,0.560839,-0.639660,0.905599,-0.204393,0.065397,-0.081718,-0.080043,0.616254,-0.045163,0.788879,-0.152910,-0.445761,0.217684,0.555449,0.943375,-0.529418,0.284826,0.245453,0.569587,0.204429,0.397530
0.000000,0.158774,-0.335033,0.638933,-0.321029,0.269763,-0.727516,-0.310206,-0.463084,-0.436880,0.567471,-0.760528,0.919263,-0.341214,-0.014286,-0.068490,-0.256189,0.522932,-0.046127,0.858179,-0.127832,-0.444900,0.297350,0.548026,0.769756,-0.443306,0.225515,0.431514,0.598641,0.195213,0.269232
0.000000,0.209440,-0.279985,0.605898,-0.366376,0.315284,-0.542744,-0.366817,-0.616684,-0.400739,0.723674,-0.839881,0.903312,-0.175775,0.059245,-0.071891,-0.134834,0.517185,-0.153586,0.831286,-0.178034,-0.346533,0.319833,0.555247,0.836638,-0.354834,0.361856,0.387784,0.406038,0.210632,0.576824
0.000000,0.215324,-0.338406,0.584714,-0.194359,0.210182,-0.566727,-0.331382,-0.405877,-0.538469,0.569412,-0.799834,0.915581,-0.066900,0.027560,-0.157253,-0.231178,0.498690,0.041484,0.859620,-0.134378,-0.414535,0.196454,0.623246,0.895244,-0.419564,0.270510,0.327063,0.508090,0.184364,0.441510
0.000000,0.102146,-0.359956,0.479992,-0.307099,0.328052,-0.702482,-0.305833,-0.534833,-0.570514,0.523479,-0.675553,0.811941,-0.271189,-0.041247,-0.118198,-0.158741,0.548746,-0.093351,0.813704,-0.096380,-0.340148,0.221648,0.503164,0.829132,-0.333697,0.154123,0.313879,0.534386,0.140212,0.429440
0.000000,0.073118,-0.224648,0.515912,-0.199783,0.291961,-0.621786,-0.441831,-0.562419,-0.495133,0.632134,-0.746823,0.864366,-0.267636,0.124465,-0.032537,-0.225665,0.654518,0.053408,0.815399,-0.195185,-0.430661,0.209982,0.574450,0.854220,-0.368209,0.316225,0.326707,0.666697,0.155083,0.504924
0.000000,0.009374,-0.151019,0.451649,-0.394984,0.313830,-0.603250,-0.403564,-0.542635,-0.422606,0.629442,-0.705065,0.928672,-0.246402,0.052682,0.007169,-0.237053,0.592191,-0.101704,0.855678,-0.249243,-0.384313,0.317878,0.534350,0.818585,-0.459406,0.346688,0.275921,0.414313,0.163851,0.541042
0.000000,0.251537,-0.207659,0.750708,-0.099290,0.162550,-0.592879,-0.318238,-0.531270,-0.437899,0.623218,-0.871365,0.900795,-0.132239,0.042674,-0.114577,-0.136183,0.515857,-0.019360,0.782168,-0.227680,-0.347874,0.164641,0.641714,0.862953,-0.461831,0.237481,0.413484,0.517931,0.292101,0.419516
0.000000,0.146298,-0.229951,0.601465,-0.159085,0.375761,-0.599688,-0.407093,-0.675340,-0.393090,0.653387,-0.781710,0.831221,-0.339645,-0.021733,-0.124529,-0.107448,0.559138,-0.079231,0.966634,-0.147525,-0.431231,0.203397,0.545509,0.932913,-0.480545,0.288193,0.390015,0.636514,0.255740,0.325405
0.000000,0.138912,-0.159863,0.511983,-0.152924,0.365151,-0.544111,-0.383148,-0.647140,-0.449439,0.630611,-0.681494,0.878664,-0.234603,0.170763,-0.116224,-0.243291,0.506309,0.045353,0.973289,-0.156210,-0.340212,0.182915,0.456099,0.915494,-0.402733,0.290281,0.244880,0.499655,0.092828,0.621355
0.000000,0.124197,-0.368249,0.560335,-0.316372,0.223452,-0.491735,-0.251631,-0.558069,-0.334207,0.594271,-0.634027,0.995466,-0.145917,0.165962,-0.002937,-0.223164,0.621651,-0.061707,0.781342,-0.008724,-0.507647,0.206556,0.680477,0.881892,-0.343087,0.186692,0.475127,0.497975,0.049824,0.630674
0.000000,0.215562,-0.322888,0.606724,-0.260838,0.251491,-0.565110,-0.322027,-0.660736,-0.374222,0.658831,-0.738789,0.791287,-0.346611,0.112799,-0.034952,-0.182928,0.525701,0.047413,0.946971,-0.060630,-0.416620,0.205932,0.630398,0.759833,-0.386903,0.142322,0.224001,0.473482,0.208165,0.612135
0.000000,0.142429,-0.192731,0.485734,-0.233971,0.252339,-0.568281,-0.389206,-0.590300,-0.415323,0.570798,-0.708580,0.837228,-0.267687,0.028865,-0.089111,-0.212049,0.608084,0.029833,0.816700,-0.279420,-0.451978,0.288797,0.649625,0.853996,-0.442809,0.165665,0.365193,0.492303,0.240099,0.473081
0.000000,0.197434,-0.229987,0.471409,-0.311269,0.262916,-0.535297,-0.235903,-0.499011,-0.454259,0.592250,-0.816544,0.759050,-0.215281,0.140995,-0.164282,-0.103474,0.537687,-0.029768,0.931820,-0.212890,-0.519359,0.268764,0.624152,0.909811,-0.323762,0.312356,0.496185,0.581313,0.194017,0.606645
0.000000,0.140927,-0.183943,0.603420,-0.230097,0.220275,-0.633778,-0.387463,-0.491989,-0.450981,0.549870,-0.756465,0.837935,-0.192161,0.058037,-0.115041,-0.288512,0.569008,0.035088,0.782907,-0.074226,-0.389084,0.261670,0.531618,0.856086,-0.421565,0.084130,0.336831,0.588887,0.214830,0.476065
0.000000,0.124167,-0.231144,0.519733,-0.210628,0.295864,-0.636435,-0.316724,-0.477318,-0.429377,0.639501,-0.698365,0.827793,-0.218955,0.091563,-0.087202,-0.167805,0.600042,-0.044159,0.821429,-0.100713,-0.313067,0.283985,0.583006,0.868003,-0.366934,0.259563,0.303837,0.562820,0.218783,0.442145
0.000000,0.101090,-0.338050,0.423647,-0.257134,0.318979,-0.658204,-0.363402,-0.511164,-0.574832,0.689470,-0.724502,0.840777,-0.318983,0.086430,-0.008875,-0.281615,0.542032,-0.145352,0.920202,-0.219072,-0.363721,0.219619,0.632428,0.819690,-0.329650,0.311314,0.319745,0.482976,0.213218,0.590500
0.000000,0.062380,-0.173067,0.457004,-0.215972,0.335960,-0.529340,-0.286905,-0.691494,-0.485267,0.624213,-0.717637,0.874657,-0.168446,0.175824,-0.154865,-0.216514,0.600407,0.010280,0.929116,-0.184515,-0.518563,0.263296,0.580975,0.763402,-0.452426,0.263409,0.280152,0.591774,0.274466,0.540681
0.000000,0.209252,-0.248980,0.572238,-0.278732,0.216116,-0.443176,-0.356517,-0.624223,-0.483491,0.519913,-0.834148,0.868941,-0.174531,0.111978,-0.055981,-0.041996,0.560298,0.082569,0.747276,-0.217536,-0.414461,0.201886,0.663514,0.822432,-0.444021,0.256424,0.428256,0.654394,0.136525,0.421666
0.000000,0.154735,-0.244483,0.488544,-0.271680,0.435973,-0.574499,-0.280112,-0.721827,-0.445804,0.599933,-0.709866,0.836913,-0.166384,0.066959,-0.122671,-0.316717,0.532927,-0.188047,0.852369,-0.169837,-0.545334,0.251110,0.529957,0.859375,-0.350380,0.127762,0.388332,0.595206,0.050584,0.406077
0.000000,0.319373,-0.317155,0.619436,-0.231248,0.356519,-0.484362,-0.316471,-0.747522,-0.511107,0.565943,-0.741302,0.867235,-0.277149,0.110218,-0.155269,-0.006198,0.621474,-0.139919,0.954937,-0.124569,-0.452914,0.173844,0.672434,0.806376,-0.439015,0.323268,0.416461,0.579366,0.176269,0.434459
0.000000,0.212837,-0.217467,0.652155,-0.167766,0.221098,-0.573481,-0.422469,-0.678833,-0.402839,0.575042,-0.810562,0.866997,-0.218184,-0.011327,-0.203967,-0.113626,0.501894,-0.012054,0.897338,-0.155283,-0.291348,0.148871,0.591575,0.814380,-0.354758,0.147956,0.307093,0.619520,0.187400,0.467556
0.000000,0.173047,-0.296389,0.463525,-0.259791,0.401906,-0.593420,-0.095739,-0.569599,-0.388744,0.568085,-0.833086,0.857712,-0.208752,0.064613,-0.173834,-0.137151,0.538084,0.032002,0.936210,-0.089242,-0.383600,0.217092,0.633646,0.743757,-0.467396,0.278472,0.367094,0.507977,0.105192,0.567650
0.000000,0.170272,-0.211146,0.449484,-0.241746,0.350965,-0.551645,-0.196871,-0.610960,-0.494257,0.733880,-0.796166,0.833756,-0.165733,-0.056784,-0.029107,-0.247608,0.604142,-0.079765,0.895025,-0.324187,-0.394694,0.064377,0.587618,0.952134,-0.397658,0.243832,0.368554,0.582067,0.020462,0.606594
0.000000,0.227031,-0.316116,0.456288,-0.195792,0.337402,-0.689402,-0.362671,-0.507827,-0.493472,0.637695,-0.839188,0.906617,-0.249579,0.029236,-0.130746,-0.194932,0.671675,-0.003485,0.889821,-0.049746,-0.367055,0.286414,0.638282,0.897160,-0.303794,0.219165,0.328986,0.566664,0.163791,0.451477
0.000000,0.159952,-0.223424,0.735413,-0.287646,0.264014,-0.686076,-0.303732,-0.617995,-0.477191,0.622943,-0.719180,0.804520,-0.154140,0.111818,-0.031225,-0.171454,0.478299,-0.010995,0.823984,-0.245451,-0.451763,0.134570,0.592770,0.864885,-0.354288,0.266499,0.275753,0.574590,0.117219,0.540353
0.000000,0.182878,-0.285415,0.514872,-0.200794,0.216008,-0.501763,-0.335121,-0.563955,-0.320099,0.535855,-0.775455,0.828581,-0.262018,0.070241,-0.144009,-0.163955,0.489724,0.049871,0.785297,-0.227873,-0.338075,0.263366,0.583973,0.908492,-0.331886,0.439589,0.304753,0.661215,0.066888,0.502089
0.000000,0.221309,-0.323107,0.584038,-0.301082,0.244834,-0.590677,-0.286771,-0.821027,-0.523097,0.589176,-0.699025,0.864141,-0.244249,0.064572,-0.140895,-0.160274,0.616503,0.000374,0.800354,-0.098234,-0.442853,0.156630,0.547409,0.901927,-0.289925,0.241141,0.282535,0.612280,0.227450,0.471316
0.000000,0.097595,-0.284173,0.384164,-0.216286,0.352572,-0.630991,-0.402202,-0.661715,-0.459980,0.640317,-0.777950,0.925516,-0.273304,-0.006341,-0.106579,-0.102475,0.451226,-0.050070,0.835723,-0.169156,-0.477962,0.131003,0.436459,0.911117,-0.448818,0.269626,0.313396,0.632771,0.247670,0.517074
0.000000,0.166177,-0.323077,0.534810,-0.263286,0.202007,-0.496741,-0.384212,-0.532261,-0.475220,0.615293,-0.630664,0.867806,-0.183534,0.052883,-0.104122,-0.142307,0.524767,-0.058223,0.766236,-0.260020,-0.308794,0.259755,0.587451,0.900985,-0.492480,0.228533,0.368325,0.571494,0.181498,0.584845
0.000000,0.139292,-0.292987,0.525113,-0.295334,0.300635,-0.609935,-0.217861,-0.635482,-0.494487,0.537914,-0.745211,0.916719,-0.132149,0.240181,-0.027309,-0.271756,0.496797,-0.020769,0.814439,0.026678,-0.376075,0.156809,0.602801,0.870791,-0.335420,0.365617,0.471409,0.486808,0.148111,0.512550
0.000000,0.153156,-0.457000,0.518478,-0.288556,0.360406,-0.675105,-0.375607,-0.483046,-0.305287,0.539316,-0.780533,0.809142,-0.203828,0.026471,-0.182776,-0.178165,0.567365,-0.061275,0.900279,-0.110947,-0.387856,0.192680,0.538364,0.847269,-0.329653,0.360818,0.344656,0.616956,0.161464,0.482641
0.000000,0.143825,-0.206397,0.600390,-0.233314,0.246166,-0.513017,-0.300464,-0.634888,-0.491973,0.621774,-0.655425,0.827343,-0.292794,0.151798,-0.064914,-0.010280,0.600690,-0.094715,0.793612,-0.182784,-0.340169,0.202509,0.603634,0.823980,-0.414989,0.343625,0.446552,0.596298,0.167513,0.447076
0.000000,0.119298,-0.237290,0.557749,-0.367556,0.360331,-0.407002,-0.262612,-0.570765,-0.428177,0.633779,-0.720010,0.791554,-0.311318,0.050554,-0.166971,-0.162268,0.633714,-0.200629,0.832153,-0.177259,-0.545833,0.191706,0.407404,0.889405,-0.390691,0.272238,0.364784,0.640900,0.158523,0.532138
0.000000,0.258637,-0.249958,0.509882,-0.309748,0.307334,-0.377938,-0.387315,-0.504421,-0.491755,0.670377,-0.698316,0.748336,-0.232257,0.084752,-0.190790,-0.222495,0.644536,-0.051091,0.875817,-0.237990,-0.439897,0.166570,0.495554,0.851462,-0.305530,0.206314,0.423083,0.519675,0.110095,0.432706
0.000000,0.275241,-0.216709,0.585419,-0.307664,0.241913,-0.553504,-0.243187,-0.758107,-0.535101,0.543930,-0.723901,0.940484,-0.266023,0.014891,-0.093537,-0.214591,0.557352,-0.099307,0.934505,-0.250659,-0.396788,0.078744,0.511800,0.791949,-0.284155,0.121798,0.362816,0.406875,0.201812,0.498333
