0.231675,-0.363833,0.759027
0.712983,-0.153200,0.906634
0.250522,-0.013606,0.698839
-0.124355,-0.305239,0.966776
0.278585,-0.431062,0.793532
0.517514,-0.200299,0.835592
0.383430,-0.737486,0.673003
0.392318,-0.317346,0.598086
0.318707,-0.345886,0.814021
0.107317,-0.292534,0.661080
0.129387,-0.234685,0.818811
0.249853,-0.045118,0.664161
0.185816,-0.558593,0.231114
0.327637,0.252387,0.866807
0.504747,0.224470,0.738937
0.241117,-0.258570,0.898424
0.625471,-0.251890,0.995051
0.351521,-0.263222,0.955475
0.686534,-0.699342,0.575168
0.081700,-0.002270,0.940482
0.167792,-0.222562,0.865619
-0.036363,-0.540430,0.961115
-0.009489,-0.309642,0.881005
0.243994,-0.116262,0.936636
-0.150879,-0.540705,0.652814
0.180609,-0.570134,0.951914
0.123429,-0.466028,0.671545
0.415052,-0.538175,0.923384
0.108769,-0.456837,0.789116
0.471347,-0.026231,0.659506
0.555313,-0.080498,0.581546
0.279528,-0.166405,0.696418
0.508691,-0.023827,0.693495
0.036858,-0.560522,0.803706
0.221889,-0.055498,0.687722
0.058759,-0.217091,0.671184
0.387655,-0.278978,0.794986
0.138015,-0.371150,0.625919
0.275547,-0.253200,0.582478
0.104159,0.222083,0.834277
0.243113,0.211701,0.533863
0.231653,-0.394142,0.426731
0.133553,-0.269135,0.580432
0.492738,0.002495,0.784865
0.485326,0.112532,0.878404
-0.025802,-0.463860,0.936197
0.542304,-0.030635,0.885969
-0.509662,-0.217413,0.463393
0.148377,0.288916,0.808269
0.176723,-0.169329,0.881111
0.482285,-0.329582,0.951563
0.288496,-0.705260,0.693542
0.284238,0.193080,0.486410
0.237087,-0.678329,0.707254
0.387232,-0.047531,0.657393
0.186155,-0.154899,0.923571
0.455875,-0.410091,0.751133
0.373849,-0.471016,0.664333
0.115368,0.147089,0.792122
0.922281,-0.721480,-0.785694
0.864204,-0.818364,0.063642
0.943112,-0.661246,-0.587116
0.544755,-0.826745,-0.204993
0.853314,-0.691061,-0.307092
0.702406,-0.907124,-0.742763
0.687790,-0.415456,-0.618785
0.514045,-0.740259,-0.646824
0.541948,-0.708994,-0.255886
0.847653,-0.989774,-0.555396
0.278065,-0.923955,-0.803950
0.453420,-0.957473,-0.252768
0.522611,-0.746682,-0.309881
0.850771,-0.985997,-0.547127
0.947455,-0.837727,-0.297501
0.929237,-0.772105,-0.632644
0.619932,-0.930015,-0.450163
0.814166,-0.796013,-0.602474
0.370033,-0.907099,-0.397315
0.753249,-0.711841,-0.565411
0.800575,-0.899096,-0.473022
0.388193,-0.924358,-0.599838
0.227749,-0.938490,-0.349437
0.572299,-0.888695,-0.436551
0.851391,-0.795409,-0.755184
0.593581,-0.557199,-0.370777
0.887686,-0.955250,-0.799448
0.885168,-0.916627,-0.526811
0.732643,-0.641239,-0.754293
0.880585,-0.943065,-0.498966
0.587592,-0.615411,-0.401908
0.487841,-0.804473,-0.408849
0.863041,-0.889994,-0.950534
0.714229,-0.984059,-0.775073
0.859466,-0.843307,-0.708173
0.891635,-0.847149,-0.657185
0.759926,-0.536725,-0.539794
0.856963,-0.997095,-0.596435
0.565039,-0.854786,-0.399793
0.800653,-0.794094,-0.448960
0.977324,-0.712004,-0.770383
0.817272,-0.724028,-0.435347
0.449412,-0.716861,-0.577438
0.871404,-0.995856,-0.831024
0.847575,-0.837967,-0.566701
0.747485,-0.918915,-0.967892
0.747709,-0.899538,-0.308928
0.733416,-0.583523,-0.563703
0.839216,-0.987444,-0.250068
0.980071,-0.939041,-0.138648
0.793813,-0.453379,-0.731229
0.653646,-0.599099,-0.544517
0.095453,-0.924973,-0.393618
0.643284,-0.806221,-0.921060
0.921735,-0.913421,-0.536866
0.795673,-0.954002,-0.557241
0.575250,-0.863106,-0.563588
0.536069,-0.978253,-0.235359
0.715914,-0.792605,-0.111256
0.626696,-0.969076,-0.794917
0.626199,-0.947183,-0.837385
0.238056,-0.888553,-0.199383
0.577338,-0.834358,-0.702084
0.587525,-0.981329,-0.683825
0.812549,-0.683043,-0.473620
0.830100,-0.888059,-0.401789
0.839075,-0.805239,-0.279997
0.784380,-0.833376,-0.285175
0.695831,-0.403197,-0.214568
0.937924,-0.936380,-0.569386
0.879447,-0.742399,-0.814467
0.769198,-0.929643,-0.433374
0.875627,-0.965681,-0.419036
0.645445,-0.852527,-0.523973
0.894947,-0.636488,-0.263689
0.499835,-0.774960,-0.696783
0.853529,-0.960232,-0.365258
0.644945,-0.842742,-0.503985
0.485123,-0.794112,-0.190741
0.687988,-0.916445,-0.063001
0.720280,-0.910032,-0.234877
0.924483,-0.695727,-0.495452
0.799787,-0.727274,-0.545099
0.515112,-0.897408,-0.460154
0.670187,-0.895030,-0.872095
0.670691,-0.858041,-0.400756
0.792612,-0.653831,-0.509378
0.434747,-0.736944,-0.604078
0.743394,-0.435212,-0.170683
0.882534,-0.798649,-0.414802
0.758648,-0.607904,-0.599976
0.619782,-0.785358,-0.212500
0.561636,-0.847962,-0.813504
0.502586,-0.906609,-0.511227
0.820029,-0.821740,-0.345142
0.963269,-0.850016,-0.280621
0.687026,-0.798488,-0.316598
0.446635,-0.786731,-0.400137
0.735841,-0.672781,-0.435856
0.623728,-0.712202,-0.647067
0.074208,-0.570799,-0.646076
0.067377,-0.509872,-0.696235
-0.161831,-0.501005,-0.524527
-0.043242,-0.360066,-0.461623
0.215570,-0.620933,-0.508510
0.022545,-0.595245,-0.739558
0.064481,-0.478407,-0.651982
0.112016,-0.273748,-0.487638
0.082097,-0.572943,-0.647960
0.333667,-0.560161,-0.354667
0.075520,-0.584494,-0.541539
-0.005008,-0.489949,-0.689359
0.071012,-0.449511,-0.576267
0.203294,-0.640541,-0.598204
0.039234,-0.607780,-0.648691
0.047948,-0.426818,-0.718011
-0.004134,-0.526190,-0.647889
0.058316,-0.687401,-0.473602
0.238840,-0.448595,-0.502053
-0.084634,-0.551425,-0.720108
0.006478,-0.438526,-0.436606
0.149893,-0.630553,-0.834301
-0.011722,-0.371398,-0.549563
0.053543,-0.600734,-0.576529
-0.169383,-0.593848,-0.740954
0.257493,-0.557811,-0.511593
0.174139,-0.613284,-0.710421
0.099558,-0.408033,-0.728671
-0.121076,-0.470397,-0.539287
0.226155,-0.482333,-0.779345
0.044211,-0.356815,-0.574577
0.172225,-0.537040,-0.445137
0.155046,-0.477744,-0.441177
0.178589,-0.575639,-0.608201
0.059228,-0.376317,-0.663548
-0.043595,-0.576178,-0.506709
0.145754,-0.395197,-0.551100
0.249162,-0.559547,-0.500972
0.177492,-0.561008,-0.540647
0.182932,-0.433384,-0.515447
0.106578,-0.626095,-0.541126
0.243752,-0.543203,-0.531061
0.023619,-0.537237,-0.702074
0.176378,-0.540871,-0.663124
0.027525,-0.611253,-0.494141
-0.068949,-0.469850,-0.740502
0.108801,-0.542810,-0.733676
0.006889,-0.559482,-0.514796
0.013235,-0.496718,-0.684838
0.067891,-0.518687,-0.524711
0.291707,-0.510478,-0.732796
0.165953,-0.509169,-0.483979
0.026986,-0.365444,-0.651786
0.001790,-0.666389,-0.672659
0.145869,-0.462640,-0.734315
0.189090,-0.466834,-0.777628
-0.040632,-0.365235,-0.540827
0.087319,-0.341160,-0.434917
0.039370,-0.536162,-0.713734
-0.046061,-0.402813,-0.560110
0.108050,-0.531737,-0.733604
0.265759,-0.553701,-0.621905
0.061662,-0.618380,-0.742995
0.063024,-0.367315,-0.651404
0.115372,-0.599976,-0.911014
0.032868,-0.626353,-0.613863
0.076369,-0.282094,-0.452164
0.293773,-0.508801,-0.376474
0.048231,-0.503941,-0.708620
0.078885,-0.579586,-0.540621
0.039185,-0.490928,-0.550763
0.213658,-0.492253,-0.675503
-0.028865,-0.486479,-0.691899
0.253637,-0.380256,-0.603877
0.275573,-0.400175,-0.549830
0.074872,-0.471268,-0.631471
0.158087,-0.545085,-0.538858
0.196966,-0.551007,-0.575230
0.035640,-0.367592,-0.558303
-0.051436,-0.426728,-0.526890
-0.044358,-0.584848,-0.649578
-0.004707,-0.487631,-0.638084
-0.070390,-0.603629,-0.679098
0.128652,-0.500827,-0.513902
-0.008675,-0.457674,-0.650330
0.093033,-0.445047,-0.768202
0.037996,-0.588231,-0.694116
0.223310,-0.510831,-0.391733
0.008558,-0.422804,-0.568921
-0.048138,-0.514264,-0.614816
0.204423,-0.362095,-0.538837
-0.022220,-0.449584,-0.648339
0.211841,-0.299936,-0.465059
-0.120484,-0.312980,-0.558809
-0.059645,-0.452940,-0.495572
-0.007122,-0.364070,-0.700841
0.153004,-0.434500,-0.579790
0.008396,-0.426255,-0.458844
0.084646,-0.468072,-0.620053
0.172392,-0.632699,-0.601693
0.006627,-0.024764,0.448133
-0.115808,0.154526,0.397118
0.174495,-0.308935,0.254774
-0.366097,-0.074071,0.473462
0.029407,-0.106531,0.264713
0.113324,-0.176125,0.444671
-0.060867,-0.009934,0.271742
-0.236188,-0.015855,-0.062478
-0.021771,-0.010513,0.326803
-0.009519,-0.586499,0.356757
0.289286,-0.154614,0.474718
-0.061238,-0.113761,0.060847
0.107787,-0.256979,0.429636
-0.167413,-0.359125,0.404505
-0.208253,-0.378700,0.384539
0.445071,-0.085972,0.398053
0.002165,-0.382037,0.251595
-0.045390,0.029633,0.359435
-0.100493,0.008806,0.365918
0.089090,-0.154590,0.396425
0.117888,-0.100774,0.156393
0.003022,0.118418,0.057948
-0.082859,0.078863,0.381364
0.111790,-0.067653,0.392320
-0.205034,-0.293247,0.189349
-0.053477,-0.182697,0.574668
-0.199346,-0.044793,0.344736
-0.201606,0.105757,0.052607
0.078910,-0.089024,0.494397
-0.243642,-0.069583,0.236673
-0.168465,-0.227000,0.158442
-0.010588,0.116808,0.475562
-0.017743,-0.112056,0.295087
-0.142188,0.023949,0.404411
-0.042862,-0.316896,0.004513
0.033565,-0.064278,0.335575
0.056919,-0.170436,0.467327
0.079168,-0.080216,0.198603
0.174511,-0.357870,0.184472
-0.085492,0.231541,0.230378
-0.094574,-0.178188,0.393588
0.127885,-0.333356,0.305541
0.073262,0.056120,0.407575
-0.029064,0.009033,0.111365
0.086614,-0.092900,0.133000
-0.020764,-0.300036,0.732666
-0.203865,-0.000882,0.156182
-0.055264,-0.169779,0.293434
-0.405758,-0.287710,0.319529
0.152494,-0.017463,0.380345
-0.031481,-0.111360,0.317664
-0.017193,-0.338989,0.497453
-0.276355,-0.054020,0.254701
0.106833,-0.278699,0.239753
-0.074109,-0.363641,0.350999
-0.025519,0.064506,0.243947
-0.055697,0.031226,0.324290
-0.030275,0.071153,0.074121
0.196218,-0.074650,0.291638
0.024013,0.132974,0.210321
-0.022611,-0.156958,0.305409
0.001734,0.061707,0.122782
0.103629,-0.171922,0.069727
-0.333497,-0.452940,0.149906
0.078073,-0.137269,0.384810
-0.320585,-0.083580,0.195709
-0.018954,-0.026650,0.531318
-0.155991,-0.170545,0.138960
-0.151159,0.069664,0.405312
-0.103010,-0.177769,0.067613
0.220427,-0.101725,0.302297
-0.226119,-0.303521,0.381777
-0.263394,-0.014684,0.455026
-0.219928,-0.281454,0.489406
-0.069328,-0.161561,0.365477
0.078309,-0.130538,0.204009
-0.114878,0.078624,0.660420
-0.090860,0.085935,0.387758
0.185697,-0.059589,0.313443
-0.269884,-0.033411,0.452449
-0.089488,0.119645,0.344112
0.176016,-0.108193,0.393890
-0.069403,-0.253652,0.144129
0.167410,-0.118867,0.070146
-0.343214,-0.267092,0.305911
0.189058,-0.133142,0.145193
-0.218677,-0.247104,0.286052
-0.120810,-0.188521,0.171854
0.002932,-0.091367,0.369392
-0.298802,-0.410123,0.414565
-0.202624,0.010659,0.337773
0.211797,0.190770,0.372310
0.086977,-0.023605,0.376040
-0.116818,-0.051504,0.349346
0.003877,-0.185675,0.367935
-0.300193,-0.144323,0.050366
-0.346681,-0.083958,0.617118
-0.069975,-0.199440,0.147746
-0.050356,-0.032770,0.415989
0.203170,-0.074245,0.552918
-0.684877,0.099404,-0.165681
-0.650089,-0.215057,-0.100302
-0.537802,-0.198884,-0.258148
-0.585856,-0.126479,-0.240605
-0.651987,0.175163,-0.335472
-0.465429,0.174269,-0.297456
-0.767533,-0.019180,-0.376204
-0.543201,-0.225732,-0.159221
-0.820932,-0.425491,-0.067319
-0.817432,-0.189595,-0.211216
-0.535834,-0.195846,-0.039021
-0.604575,-0.541087,-0.429489
-0.853846,-0.057589,-0.357675
-0.613811,0.064370,-0.108204
-0.680648,-0.056694,-0.293339
-0.459244,-0.301860,-0.129157
-0.904848,-0.194857,-0.003385
-0.947070,0.018283,-0.254600
-0.854449,-0.115108,0.079950
-0.823323,0.012495,-0.378345
-0.881446,-0.146941,-0.166207
-0.942750,0.004858,-0.299276
-0.728357,0.062373,0.069319
-0.769658,-0.027490,-0.217430
-0.499004,-0.122673,-0.152557
-0.926508,-0.051653,-0.101402
-0.881082,-0.144317,-0.421558
-0.817656,-0.305806,-0.276695
-0.627684,-0.265726,-0.159167
-0.843475,0.049804,-0.263714
-0.745764,-0.498682,0.046724
-0.529214,-0.032517,-0.255112
-0.789081,-0.064310,-0.542839
-0.746895,0.329807,-0.264827
-0.988864,-0.238113,-0.364115
-0.637477,-0.143097,0.158241
-0.942352,-0.535198,-0.201080
-0.850138,-0.041973,0.005605
-0.691244,0.145576,-0.237572
-0.739939,-0.157756,-0.034936
-0.885069,-0.393271,-0.314099
-0.687365,-0.242819,0.099732
-0.792043,0.008466,-0.345135
-0.422585,-0.424324,-0.432451
-0.738157,0.575446,-0.253688
-0.806460,-0.356832,-0.011889
-0.691916,0.033894,0.000324
-0.803160,-0.182691,-0.253995
-0.693148,-0.142708,0.083159
-0.848765,-0.058939,-0.357326
-0.843963,0.129825,-0.301514
-0.791418,-0.158515,-0.497758
-0.761265,-0.155086,-0.467545
-0.581848,-0.061307,-0.213869
-0.852085,-0.150259,-0.072247
-0.786554,-0.172484,-0.382465
-0.646055,-0.063907,-0.345305
-0.894726,-0.280637,-0.287198
-0.869763,0.044143,-0.306679
-0.786491,-0.101068,-0.103192
-0.445477,0.072838,-0.326685
-0.940395,0.072616,-0.145425
-0.641035,0.030902,-0.510069
-0.720647,-0.196275,-0.018210
-0.943990,-0.203460,-0.335286
-0.966139,-0.047834,0.000916
-0.866539,0.176045,-0.092566
-0.947696,-0.190496,-0.150944
-0.884482,-0.273063,-0.475691
-0.836945,0.019108,-0.123536
-0.389420,-0.131475,-0.210938
-0.872868,0.015368,0.022688
-0.854521,0.112950,0.044578
-0.549927,0.032098,-0.206505
-0.942436,-0.337145,-0.093640
-0.690155,-0.027192,-0.049858
-0.983541,-0.464123,-0.227723
-0.939477,-0.012662,-0.139371
-0.824769,0.294671,-0.338867
-0.424525,-0.238193,-0.115308
-0.772159,0.034544,-0.436924
-0.521733,0.000504,-0.205354
-0.995770,0.095790,-0.432114
-0.806952,-0.117759,-0.191813
-0.835438,0.020099,-0.234350
-0.614131,-0.073409,-0.300128
-0.828330,-0.002160,0.036565
-0.433862,-0.072368,0.147665
-0.513782,0.187527,-0.246473
-0.997738,0.017975,-0.308322
-0.532396,-0.342614,-0.393378
-0.537420,-0.342778,-0.146552
-0.682624,-0.257938,-0.080204
-0.871850,0.071982,-0.268281
-0.861708,-0.258097,-0.403664
-0.932574,-0.113015,-0.017166
-0.649860,-0.172940,-0.178044
-0.641277,-0.148058,-0.046732
-0.315243,0.367027,-0.329288
-0.568880,-0.381250,-0.334764
-0.489743,-0.882200,-0.051943
-0.636455,-0.796193,0.408606
-0.872862,-0.415114,-0.006293
-0.353117,-0.775713,-0.302531
-0.591799,-0.639664,0.298987
-0.294218,-0.637909,0.553519
-0.693504,-0.957172,0.338786
-0.472056,-0.914925,-0.156792
-0.538688,-0.957778,0.176621
-0.644053,-0.919069,-0.382583
-0.409137,-0.881187,0.562147
-0.604849,-0.845398,0.042201
-0.115025,-0.517349,0.173226
-0.336640,-0.641393,-0.044670
-0.517962,-0.874367,0.136209
-0.307757,-0.980941,0.219790
-0.596011,-0.655050,0.332185
-0.342994,-0.766297,-0.094986
-0.724824,-0.281822,0.191779
-0.902663,-0.799907,0.011736
-0.267172,-0.997008,0.291540
-0.049479,-0.450790,0.343901
-0.483959,-0.684338,0.209102
-0.619408,-0.561590,-0.041446
-0.234677,-0.915486,0.270725
-0.364943,-0.558575,-0.065128
-0.713675,-0.926275,-0.115923
-0.592417,-0.797087,0.305511
-0.812203,-0.951293,0.211095
-0.144294,-0.919688,0.012611
-0.536459,-0.728982,-0.025603
-0.497824,-0.746704,0.575784
-0.505776,-0.614262,0.249180
-0.705121,-0.765703,0.547141
-0.501164,-0.995396,0.016649
-0.897679,-0.701874,0.447979
-0.749189,-0.914480,-0.096465
-0.444387,-0.970419,0.209596
-0.460598,-0.560054,0.778020
-0.746195,-0.995713,0.292745
-0.433294,-0.564825,-0.183287
-0.479476,-0.752126,0.350657
-0.322401,-0.945328,-0.109537
-0.335700,-0.722331,0.444595
-0.711451,-0.724087,0.428416
-0.263125,-0.693994,0.282670
-0.851919,-0.717697,0.248843
-0.418687,-0.283916,0.357714
-0.447282,-0.709908,0.341019
-0.579130,-0.656938,0.069212
-0.519812,-0.786015,0.018813
-0.401672,-0.710745,0.311664
-0.310304,-0.880740,-0.023214
-0.474728,-0.647690,0.244405
-0.332699,-0.941444,0.010494
-0.729866,-0.871381,0.205691
-0.379846,-0.906673,0.077205
-0.491651,-0.720907,-0.332130
-0.473520,-0.707661,0.118334
-0.542783,-0.783890,0.095332
-0.540614,-0.934412,0.005057
-0.417794,-0.899639,-0.190160
-0.803219,-0.995996,-0.008659
-0.571768,-0.918585,0.201910
-0.418304,-0.482237,-0.093973
-0.683999,-0.741232,0.265801
-0.324103,-0.992327,0.302737
-0.808722,-0.839170,0.179827
-0.512644,-0.929241,0.427291
-0.436372,-0.542885,0.325947
-0.225769,-0.866225,0.417921
-0.415211,-0.617514,0.406509
-0.379067,-0.603901,-0.012224
-0.496998,-0.921505,0.281461
-0.574006,-0.967367,0.241361
-0.520198,-0.823707,-0.147205
-0.556480,-0.677990,0.257750
-0.605910,-0.841848,0.661585
-0.355956,-0.631974,0.488990
-0.189072,-0.921161,0.470998
-0.250132,-0.888667,0.169309
-0.559674,-0.787183,0.233105
-0.503805,-0.992475,0.165256
-0.711390,-0.804277,0.295565
-0.595468,-0.684882,0.158921
-0.214056,-0.597192,0.121788
-0.363656,-0.927243,0.398678
-0.654016,-0.989609,0.102745
-0.670699,-0.878746,0.031464
-0.915794,-0.539564,0.197259
-0.366060,-0.954154,0.388065
-0.440658,-0.757775,0.481002
-0.450496,-0.939684,0.310229
-0.182725,-0.566641,-0.021805
-0.236498,-0.674650,0.180124
-0.569625,-0.944011,0.374951
-0.309883,-0.909384,0.312869
-0.600334,-0.974274,0.439806
-0.362380,-0.979753,-0.206016
-0.440530,-0.737726,0.077177
0.510974,0.640021,0.358546
0.777788,0.178025,0.672350
0.446169,0.186896,0.637993
0.793280,0.318421,0.704796
0.577618,0.577999,0.823534
0.813980,0.621593,0.370945
0.866636,0.334876,0.380093
0.597690,0.054486,0.648396
0.703254,0.477081,0.459240
0.838786,0.523596,0.684039
0.746299,0.363185,0.661608
0.836286,0.608305,0.778723
0.623454,0.542422,0.611109
0.494598,0.400115,0.658492
0.742957,0.641299,0.332543
0.669436,0.729077,0.529308
0.878733,0.674113,0.609100
0.769748,0.724664,0.600037
0.799980,0.522617,0.637287
0.822347,0.645591,0.489942
0.724836,0.391609,0.626444
0.510298,0.409936,0.673741
0.625804,0.460312,0.593189
0.908794,0.402102,0.413320
0.807817,0.536163,0.560833
0.608739,0.464162,0.422471
0.710023,0.291671,0.713232
0.774695,0.289799,0.548942
0.909745,0.712023,0.504105
0.516439,0.623133,0.450886
0.896540,0.597155,0.632630
0.668180,0.641553,0.520367
